eventId,epc_code,location_id,scan_location,business_step,event_type,event_time,file_id,is_anomaly,anomaly_type
196,001.8809437.1181181.908406.20250701.000000040,1,인천공장,Factory,Aggregation,2025-07-01 11:57:00,1,0,normal
197,001.8809437.1181181.908406.20250701.000000040,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 20:22:03,1,0,normal
198,001.8809437.1181181.908406.20250701.000000040,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:01:50,1,0,normal
199,001.8809437.1181181.908406.20250701.000000040,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 04:33:24,1,0,normal
200,001.8809437.1181181.908406.20250701.000000040,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:14:50,1,0,normal
201,001.8805843.2578718.283356.20250701.000000041,1,인천공장,Factory,Aggregation,2025-07-01 12:00:00,1,0,normal
202,001.8805843.2578718.283356.20250701.000000041,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 14:04:51,1,0,normal
203,001.8805843.2578718.283356.20250701.000000041,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 20:11:15,1,0,normal
204,001.8805843.2578718.283356.20250701.000000041,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 23:54:38,1,0,normal
205,001.8805843.2578718.283356.20250701.000000041,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 07:21:53,1,0,normal
206,001.8805843.7377404.354376.20250701.000000042,1,인천공장,Factory,Aggregation,2025-07-01 12:03:00,1,0,normal
207,001.8805843.7377404.354376.20250701.000000042,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 16:42:19,1,0,normal
208,001.8805843.7377404.354376.20250701.000000042,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 00:13:05,1,0,normal
209,001.8805843.7377404.354376.20250701.000000042,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 04:36:53,1,0,normal
210,001.8805843.7377404.354376.20250701.000000042,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 08:59:13,1,0,normal
211,001.8805843.7059743.141253.20250701.000000043,1,인천공장,Factory,Aggregation,2025-07-01 12:06:00,1,0,normal
212,001.8805843.7059743.141253.20250701.000000043,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 13:06:00,1,0,normal
213,001.8805843.7059743.141253.20250701.000000043,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 18:53:23,1,0,normal
214,001.8805843.7059743.141253.20250701.000000043,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 22:33:30,1,0,normal
215,001.8805843.7059743.141253.20250701.000000043,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 04:14:58,1,0,normal
216,001.8809437.1435648.520620.20250701.000000044,1,인천공장,Factory,Aggregation,2025-07-01 12:09:00,1,0,normal
217,001.8809437.1435648.520620.20250701.000000044,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 20:50:48,1,0,normal
218,001.8809437.1435648.520620.20250701.000000044,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 04:08:10,1,0,normal
219,001.8809437.1435648.520620.20250701.000000044,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 08:11:49,1,0,normal
220,001.8809437.1435648.520620.20250701.000000044,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:29:10,1,0,normal
221,001.8804823.3362510.598903.20250701.000000045,1,인천공장,Factory,Aggregation,2025-07-01 12:12:00,1,0,normal
222,001.8804823.3362510.598903.20250701.000000045,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:19:28,1,0,normal
223,001.8804823.3362510.598903.20250701.000000045,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:24:01,1,0,normal
224,001.8804823.3362510.598903.20250701.000000045,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:38:30,1,0,normal
225,001.8804823.3362510.598903.20250701.000000045,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 17:41:36,1,0,normal
226,001.8809437.3090447.314960.20250701.000000046,1,인천공장,Factory,Aggregation,2025-07-01 12:15:00,1,0,normal
227,001.8809437.3090447.314960.20250701.000000046,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 13:15:00,1,0,normal
228,001.8809437.3090447.314960.20250701.000000046,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 21:11:03,1,0,normal
229,001.8809437.3090447.314960.20250701.000000046,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 05:19:07,1,0,normal
230,001.8809437.3090447.314960.20250701.000000046,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 10:37:41,1,0,normal
231,001.8809437.4421538.331703.20250701.000000047,1,인천공장,Factory,Aggregation,2025-07-01 12:18:00,1,0,normal
232,001.8809437.4421538.331703.20250701.000000047,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 13:51:32,1,0,normal
233,001.8809437.4421538.331703.20250701.000000047,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 19:02:09,1,0,normal
234,001.8809437.4421538.331703.20250701.000000047,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 03:04:07,1,0,normal
235,001.8809437.4421538.331703.20250701.000000047,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 07:35:06,1,0,normal
236,001.8804823.2480004.526964.20250701.000000048,1,인천공장,Factory,Aggregation,2025-07-01 12:21:00,1,1,epcDup
237,001.8804823.2480004.526964.20250701.000000048,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 16:37:37,1,0,normal
238,001.8804823.2480004.526964.20250701.000000048,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 20:47:27,1,0,normal
239,001.8804823.2480004.526964.20250701.000000048,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 12:21:00,1,1,epcDup
240,001.8804823.2480004.526964.20250701.000000048,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 16:49:19,1,0,normal
241,001.8804823.5702028.292559.20250701.000000049,1,인천공장,Factory,Aggregation,2025-07-01 12:24:00,1,0,normal
242,001.8804823.5702028.292559.20250701.000000049,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:08:41,1,0,normal
243,001.8804823.5702028.292559.20250701.000000049,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:32:09,1,0,normal
244,001.8804823.5702028.292559.20250701.000000049,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 11:06:30,1,0,normal
245,001.8804823.5702028.292559.20250701.000000049,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 16:50:59,1,0,normal
246,001.8805843.2655801.620605.20250701.000000050,1,인천공장,Factory,Aggregation,2025-07-01 12:27:00,1,0,normal
247,001.8805843.2655801.620605.20250701.000000050,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 16:03:26,1,0,normal
248,001.8805843.2655801.620605.20250701.000000050,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 21:49:19,1,0,normal
249,001.8805843.2655801.620605.20250701.000000050,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 01:58:54,1,0,normal
250,001.8805843.2655801.620605.20250701.000000050,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 05:31:36,1,0,normal
251,001.8804823.1650337.192908.20250701.000000051,1,인천공장,Factory,Aggregation,2025-07-01 12:30:00,1,0,normal
252,001.8804823.1650337.192908.20250701.000000051,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 16:19:15,1,0,normal
253,001.8804823.1650337.192908.20250701.000000051,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:15:55,1,0,normal
254,001.8804823.1650337.192908.20250701.000000051,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:14:56,1,0,normal
255,001.8804823.1650337.192908.20250701.000000051,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 10:44:44,1,0,normal
256,001.8804823.1566891.374197.20250701.000000052,1,인천공장,Factory,Aggregation,2025-07-01 12:33:00,1,0,normal
257,001.8804823.1566891.374197.20250701.000000052,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 18:56:14,1,0,normal
258,001.8804823.1566891.374197.20250701.000000052,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:54:53,1,0,normal
259,001.8804823.1566891.374197.20250701.000000052,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 07:38:25,1,0,normal
260,001.8804823.1566891.374197.20250701.000000052,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:49:21,1,0,normal
261,001.8809437.1008480.977035.20250701.000000053,1,인천공장,Factory,Aggregation,2025-07-01 12:36:00,1,0,normal
262,001.8809437.1008480.977035.20250701.000000053,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 15:08:07,1,0,normal
263,001.8809437.1008480.977035.20250701.000000053,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 20:32:24,1,0,normal
264,001.8809437.1008480.977035.20250701.000000053,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 04:04:46,1,0,normal
265,001.8809437.1008480.977035.20250701.000000053,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:57:27,1,0,normal
266,001.8805843.4262364.619594.20250701.000000054,1,인천공장,Factory,Aggregation,2025-07-01 12:39:00,1,0,normal
267,001.8805843.4262364.619594.20250701.000000054,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:53:37,1,0,normal
268,001.8805843.4262364.619594.20250701.000000054,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:01:33,1,0,normal
269,001.8805843.4262364.619594.20250701.000000054,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:25:14,1,0,normal
270,001.8805843.4262364.619594.20250701.000000054,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:00:14,1,0,normal
271,001.8805843.5832945.635167.20250701.000000055,1,인천공장,Factory,Aggregation,2025-07-01 12:42:00,1,0,normal
272,001.8805843.5832945.635167.20250701.000000055,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:30:04,1,0,normal
273,001.8805843.5832945.635167.20250701.000000055,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 20:30:05,1,0,normal
274,001.8805843.5832945.635167.20250701.000000055,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:22:12,1,0,normal
275,001.8805843.5832945.635167.20250701.000000055,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 10:24:06,1,0,normal
276,001.8809437.2109866.864750.20250701.000000056,1,인천공장,Factory,Aggregation,2025-07-01 12:45:00,1,0,normal
277,001.8809437.2109866.864750.20250701.000000056,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 15:59:33,1,0,normal
278,001.8809437.2109866.864750.20250701.000000056,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 17:36:34,1,0,normal
279,001.8809437.2109866.864750.20250701.000000056,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-01 21:17:32,1,0,normal
280,001.8809437.2109866.864750.20250701.000000056,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 01:10:49,1,0,normal
281,001.8804823.3242562.233243.20250701.000000057,1,인천공장,Factory,Aggregation,2025-07-01 12:48:00,1,0,normal
282,001.8804823.3242562.233243.20250701.000000057,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 18:13:57,1,0,normal
283,001.8804823.3242562.233243.20250701.000000057,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 00:02:20,1,0,normal
284,001.8804823.3242562.233243.20250701.000000057,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 11:03:32,1,0,normal
285,001.8804823.3242562.233243.20250701.000000057,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 18:57:12,1,0,normal
286,001.8809437.2123883.300290.20250701.000000058,1,인천공장,Factory,Aggregation,2025-07-01 12:51:00,1,0,normal
287,001.8809437.2123883.300290.20250701.000000058,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 19:13:04,1,0,normal
288,001.8809437.2123883.300290.20250701.000000058,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:14:19,1,0,normal
289,001.8809437.2123883.300290.20250701.000000058,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 00:14:19,1,0,normal
290,001.8809437.2123883.300290.20250701.000000058,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 03:08:44,1,0,normal
291,001.8809437.2405699.870879.20250701.000000059,1,인천공장,Factory,Aggregation,2025-07-01 12:54:00,1,0,normal
292,001.8809437.2405699.870879.20250701.000000059,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:41:56,1,0,normal
293,001.8809437.2405699.870879.20250701.000000059,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 22:42:02,1,0,normal
294,001.8809437.2405699.870879.20250701.000000059,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 04:44:18,1,0,normal
295,001.8809437.2405699.870879.20250701.000000059,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 09:50:35,1,0,normal
296,001.8805843.2933384.927485.20250701.000000060,1,인천공장,Factory,Aggregation,2025-07-02 01:25:16,1,1,epcDup
297,001.8805843.2933384.927485.20250701.000000060,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:51:00,1,0,normal
298,001.8805843.2933384.927485.20250701.000000060,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 01:25:16,1,1,epcDup
299,001.8805843.2933384.927485.20250701.000000060,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:01:06,1,0,normal
300,001.8805843.2933384.927485.20250701.000000060,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 12:48:03,1,0,normal
301,001.8805843.6515908.854425.20250701.000000061,1,인천공장,Factory,Aggregation,2025-07-01 13:00:00,1,0,normal
302,001.8805843.6515908.854425.20250701.000000061,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 19:27:52,1,0,normal
303,001.8805843.6515908.854425.20250701.000000061,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 03:20:49,1,0,normal
304,001.8805843.6515908.854425.20250701.000000061,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 09:56:52,1,0,normal
305,001.8805843.6515908.854425.20250701.000000061,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 14:10:37,1,0,normal
306,001.8809437.1998587.899385.20250701.000000062,1,인천공장,Factory,Aggregation,2025-07-01 13:03:00,1,0,normal
307,001.8809437.1998587.899385.20250701.000000062,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 15:43:45,1,0,normal
308,001.8809437.1998587.899385.20250701.000000062,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 12:43:45,1,1,evtOrderErr
309,001.8809437.1998587.899385.20250701.000000062,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 00:22:43,1,0,normal
310,001.8809437.1998587.899385.20250701.000000062,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 06:04:19,1,1,locErr
311,001.8809437.7897446.869740.20250701.000000063,1,인천공장,Factory,Aggregation,2025-07-01 13:06:00,1,0,normal
312,001.8809437.7897446.869740.20250701.000000063,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 15:31:52,1,0,normal
313,001.8809437.7897446.869740.20250701.000000063,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 20:04:00,1,0,normal
314,001.8809437.7897446.869740.20250701.000000063,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 00:03:04,1,0,normal
315,001.8809437.7897446,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 06:57:05,1,1,epcFake
316,001.8804823.3978615.527964.20250701.000000064,1,인천공장,Factory,Aggregation,2025-07-01 13:09:00,1,0,normal
317,001.8804823.3978615.527964.20250701.000000064,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 17:44:50,1,0,normal
318,001.8804823.3978615.527964.20250701.000000064,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 23:37:40,1,0,normal
319,001.8804823.3978615.527964.20250701.000000064,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:15:24,1,0,normal
320,001.8804823.3978615.527964.20250701.000000064,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 13:09:38,1,0,normal
321,001.8809437.3775882.378945.20250701.000000065,1,인천공장,Factory,Aggregation,2025-07-01 13:12:00,1,0,normal
322,001.8809437.3775882.378945.20250701.000000065,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 15:59:50,1,0,normal
323,001.8809437.3775882.378945.20250701.000000065,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 22:03:33,1,0,normal
324,001.8809437.3775882.378945.20250701.000000065,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 03:43:04,1,0,normal
325,001.8809437.3775882.378945.20250701.000000065,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 08:45:20,1,1,locErr
326,001.8805843.5651786.316488.20250701.000000066,1,인천공장,Factory,Aggregation,2025-07-01 13:15:00,1,0,normal
327,001.8805843.5651786.316488.20250701.000000066,1,인천공장,Factory,WMS_Inbound,2025-07-01 16:43:45,1,1,locErr
328,001.8805843.5651786.316488.20250701.000000066,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 19:42:42,1,0,normal
329,001.8805843.5651786.316488.20250701.000000066,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 02:25:17,1,0,normal
330,001.8805843.5651786.316488.20250701.000000066,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 09:27:14,1,0,normal
331,001.8804823.9853915.411785.20250701.000000067,1,인천공장,Factory,Aggregation,2025-07-01 13:18:00,1,1,epcFake
332,001.8804823.9853915.411785.20250701.000000067,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 14:18:00,1,0,normal
333,001.8804823.9853915.411785.20250701.000000067,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 15:56:50,1,0,normal
334,001.8804823.9853915.411785.20250701.000000067,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 00:09:31,1,0,normal
335,001.8804823.9853915.411785.20250701.000000067,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 00:09:43,1,1,jump
336,001.8809437.7493741.976826.20250701.000000068,1,인천공장,Factory,Aggregation,2025-07-01 13:21:00,1,0,normal
337,001.8809437.7493741.976826.20250701.000000068,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 22:13:09,1,0,normal
338,001.8809437.7493741.976826.20250701.000000068,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-02 00:33:04,1,0,normal
339,001.8809437.7493741.976826.20250701.000000068,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 06:51:41,1,0,normal
340,001.8809437.7493741.976826.20250701.000000068,53,수도권_도매상1_권역_소매상1,R_Stock_Inbound,R_Stock_Inbound,2025-07-02 08:28:52,1,0,normal
341,001.8805843.6394348.416146.20250701.000000069,1,인천공장,Factory,Aggregation,2025-07-01 13:24:00,1,0,normal
342,001.8805843.6394348.416146.20250701.000000069,5,인천공장창고,WMS,WMS_Inbound,2025-07-01 18:42:17,1,0,normal
343,001.8805843.6394348.416146.20250701.000000069,13,수도권물류센터,Logistics_HUB,HUB_Inbound,2025-07-01 21:23:49,1,0,normal
344,001.8805843.6394348.416146.20250701.000000069,23,수도권_도매상1,W_Stock_Inbound,W_Stock_Inbound,2025-07-02 03:44:37,1,0,normal
