epc,timestamp,location_id,latitude,longitude,temperature,humidity,signal_strength,movement_speed,epcFake,epcDup,locErr,evtOrderErr,jump,temp_anomaly,speed_anomaly,epcFake_predicted,epcFake_confidence,epcDup_predicted,epcDup_confidence,locErr_predicted,locErr_confidence,evtOrderErr_predicted,evtOrderErr_confidence,jump_predicted,jump_confidence,overall_risk_score
EPC_000107,2025-01-31 14:00:00,NYC_WAREHOUSE,40.19017771517933,-74.0552990998227,19.617322134054923,43.907161591695186,-53.03388548731771,49.08156749262996,0,0,0,0,0,0.019133893297253835,0.0,0.51080143,0.51080143,0.49539173,0.49539173,0.53877056,0.53877056,0.48580253,0.48580253,0.48464444,0.48464444,0.53877056
EPC_000436,2025-01-29 15:00:00,CHI_STORE,40.48844660770046,-73.64445315204937,18.495724078644123,49.53177112393741,-57.5344086824244,26.421940867746034,0,0,0,0,0,0.07521379606779384,0.0,0.50614935,0.50614935,0.50473833,0.50473833,0.53407466,0.53407466,0.49553725,0.49553725,0.4937711,0.4937711,0.53407466
EPC_000981,2025-01-12 17:00:00,CHI_STORE,40.50041564611953,-74.24829732880517,17.851654748736642,43.168324335596054,-56.269500889438596,28.175368890157362,0,0,0,0,0,0.10741726256316789,0.0,0.5034113,0.5034113,0.51303566,0.51303566,0.5182808,0.5182808,0.4911176,0.4911176,0.4800243,0.4800243,0.5182808
EPC_000201,2025-01-25 04:00:00,LA_WAREHOUSE,40.30394021457206,-74.2473706978659,21.150888521804735,44.272066127482695,-56.54437313601216,14.416750599621508,0,0,0,0,0,0.05754442609023673,0.0,0.5014286,0.5014286,0.5166678,0.5166678,0.53213423,0.53213423,0.48774153,0.48774153,0.4851016,0.4851016,0.53213423
EPC_000897,2025-01-19 03:00:00,CHI_STORE,40.57762765776155,-73.93079295782535,20.521850492564145,47.37405660906376,-53.052441083429194,2.4273582831661944,0,0,0,0,0,0.026092524628207235,0.0,0.49918416,0.49918416,0.5238907,0.5238907,0.53595793,0.53595793,0.49340093,0.49340093,0.4794229,0.4794229,0.53595793
EPC_000484,2025-01-21 18:00:00,NYC_WAREHOUSE,40.43149544318958,-73.55124961928125,23.69278193464793,49.20773556603333,-53.77386612946522,20.981899054261206,0,0,0,0,0,0.18463909673239645,0.0,0.5015717,0.5015717,0.49794614,0.49794614,0.5547235,0.5547235,0.50261456,0.50261456,0.51475275,0.51475275,0.5547235
EPC_000942,2025-02-05 03:00:00,LA_WAREHOUSE,40.37239770050241,-73.8914134866244,21.376353276463764,48.01572557646607,-52.70955061929412,13.358168514342228,0,0,0,0,0,0.06881766382318819,0.0,0.5020614,0.5020614,0.5115104,0.5115104,0.54151356,0.54151356,0.49239954,0.49239954,0.4910512,0.4910512,0.54151356
EPC_000265,2025-02-03 17:00:00,LA_WAREHOUSE,40.92830120830796,-73.83361800695421,21.34849480885523,42.565135502962264,-52.954324074585735,44.49685387212157,0,0,0,0,0,0.06742474044276144,0.0,0.50361973,0.50361973,0.5031643,0.5031643,0.54902875,0.54902875,0.50531334,0.50531334,0.4866404,0.4866404,0.54902875
EPC_000814,2025-02-02 17:00:00,LA_WAREHOUSE,40.017148145616204,-73.53216043959239,20.21384663114447,49.30617215019521,-58.64709534963015,54.71133426350528,0,0,0,0,0,0.010692331557223511,0.0,0.5158636,0.5158636,0.48147157,0.48147157,0.5490982,0.5490982,0.48505932,0.48505932,0.50628614,0.50628614,0.5490982
EPC_000400,2025-02-04 04:00:00,CHI_STORE,40.912025933757775,-74.11136505661325,19.341686941993828,41.42233915430924,-55.92753458587756,4.698537923162602,0,0,0,0,0,0.0329156529003086,0.0,0.49572325,0.49572325,0.5341501,0.5341501,0.5258971,0.5258971,0.49866676,0.49866676,0.46705028,0.46705028,0.5341501
EPC_000181,2025-01-26 14:00:00,NYC_WAREHOUSE,40.88756904842435,-74.27591064674289,19.732343273483977,41.42082277280973,-54.015862440464204,42.435134325050186,0,0,0,0,0,0.01338283632580115,0.0,0.50392205,0.50392205,0.5112814,0.5112814,0.53413844,0.53413844,0.49531072,0.49531072,0.473331,0.473331,0.53413844
EPC_000778,2025-01-22 02:00:00,LA_WAREHOUSE,40.02993783918013,-73.99184972697327,21.269177623945765,34.58592103611405,-50.11275025686046,37.52248791511514,0,0,0,0,0,0.06345888119728826,0.0,0.50446254,0.50446254,0.50633883,0.50633883,0.543806,0.543806,0.49328306,0.49328306,0.47376692,0.47376692,0.543806
EPC_000505,2025-01-02 07:00:00,NYC_WAREHOUSE,40.61162881351551,-73.79232555905085,21.57095602234872,48.505909905948194,-60.19683870056155,45.05780048609443,0,0,0,0,0,0.07854780111743605,0.0,0.5082594,0.5082594,0.49280792,0.49280792,0.54631287,0.54631287,0.49631423,0.49631423,0.5066466,0.5066466,0.54631287
EPC_000479,2025-01-20 02:00:00,CHI_STORE,40.857329888048724,-73.58645835151296,18.46756722417417,42.649527339531645,-46.5906486942005,29.715851025123097,0,0,0,0,0,0.07662163879129143,0.0,0.5016346,0.5016346,0.5127032,0.5127032,0.53896564,0.53896564,0.5060289,0.5060289,0.47197244,0.47197244,0.53896564
EPC_000986,2025-01-05 17:00:00,CHI_STORE,40.44950278617499,-73.76253854756335,19.851592885730696,39.37136521197954,-51.91729358281474,7.613304494731537,0,0,0,0,0,0.007420355713465198,0.0,0.49918422,0.49918422,0.52689946,0.52689946,0.5375584,0.5375584,0.49697405,0.49697405,0.4647074,0.4647074,0.5375584
EPC_000305,2025-01-06 04:00:00,CHI_STORE,40.40863833702911,-74.09154550616033,22.870217164064222,49.05006047169529,-47.704951718655465,48.485511956838906,0,0,0,0,0,0.1435108582032111,0.0,0.5076032,0.5076032,0.48462945,0.48462945,0.5506863,0.5506863,0.48986998,0.48986998,0.509083,0.509083,0.5506863
EPC_000651,2025-01-16 23:00:00,CHI_STORE,40.14770294270774,-74.02939446285313,23.503934566745098,43.401352189406765,-49.734531640666475,4.88746689725422,0,0,0,0,1,0.17519672833725491,0.0,0.49732667,0.49732667,0.513669,0.513669,0.54238087,0.54238087,0.49335217,0.49335217,0.49644452,0.49644452,0.54238087
EPC_000004,2025-02-06 05:00:00,CHI_STORE,40.10639341832449,-74.2472916572522,18.061438922320264,36.841561264923584,-57.250556555419934,53.33716125514526,0,0,0,0,0,0.09692805388398681,0.0,0.5097001,0.5097001,0.4994836,0.4994836,0.5228482,0.5228482,0.48892224,0.48892224,0.48029673,0.48029673,0.5228482
EPC_000271,2025-01-25 23:00:00,LA_WAREHOUSE,40.848029287075086,-74.28557177479931,18.672084265754307,49.85016418119489,-57.38345006441931,27.18798129989705,0,0,0,0,0,0.06639578671228463,0.0,0.503797,0.503797,0.51118374,0.51118374,0.52285725,0.52285725,0.49026325,0.49026325,0.48760623,0.48760623,0.52285725
EPC_000062,2025-01-12 22:00:00,LA_WAREHOUSE,40.34958011247048,-73.9983961635536,22.165280450421577,38.117862715653175,-45.842413621522375,30.7057759341945,0,0,0,0,0,0.10826402252107883,0.0,0.50119406,0.50119406,0.5077461,0.5077461,0.5459191,0.5459191,0.49652234,0.49652234,0.47970748,0.47970748,0.5459191
FAKE_000080,2025-01-16 16:00:00,UNKNOWN_LOC,35.89224407178853,-79.07988534974324,6.451144651449323,85.27747932642099,-72.79640704028337,176.8109155271261,1,0,0,0,1,0.6774427674275338,0.968109155271261,0.60871196,0.60871196,0.3678844,0.3678844,0.4068123,0.4068123,0.30472684,0.30472684,0.60514784,0.60514784,0.60871196
EPC_000987,2025-02-07 02:00:00,LA_WAREHOUSE,40.88796874190821,-74.12828238426629,18.97285352239717,47.019747739694594,-57.8428124410965,53.443971681855466,0,0,0,0,0,0.05135732388014151,0.0,0.50885904,0.50885904,0.49728203,0.49728203,0.53250647,0.53250647,0.49404922,0.49404922,0.49075317,0.49075317,0.53250647
EPC_000832,2025-02-04 07:00:00,LA_WAREHOUSE,40.93444157409761,-73.80559084578616,19.080058087701985,44.02109474673718,-67.36076206316994,12.761308055353327,0,0,0,0,0,0.04599709561490073,0.0,0.499598,0.499598,0.5265775,0.5265775,0.5265004,0.5265004,0.503284,0.503284,0.48463124,0.48463124,0.5265775
EPC_000234,2025-01-24 05:00:00,CHI_STORE,40.37265888335397,-74.45279459635442,22.205796879694557,44.27129545543993,-56.014762987638996,6.800434409990657,0,0,0,0,0,0.11028984398472783,0.0,0.49799308,0.49799308,0.5206547,0.5206547,0.52922976,0.52922976,0.48821524,0.48821524,0.48918924,0.48918924,0.52922976
EPC_000846,2025-01-09 07:00:00,NYC_WAREHOUSE,40.615971333976816,-73.9804377769582,20.46056317556439,49.99630790440841,-61.22012335948335,12.650219144934645,0,0,0,0,0,0.02302815877821942,0.0,0.5025818,0.5025818,0.51625586,0.51625586,0.5334259,0.5334259,0.49154922,0.49154922,0.49157318,0.49157318,0.5334259
EPC_000314,2025-01-07 11:00:00,LA_WAREHOUSE,40.44639111819144,-74.44065743185989,18.76175263300924,50.04502278059671,-49.60417734448102,5.2619940610084415,0,0,0,0,0,0.06191236834953795,0.0,0.5003504,0.5003504,0.5212873,0.5212873,0.5190939,0.5190939,0.48132327,0.48132327,0.47710246,0.47710246,0.5212873
EPC_000727,2025-01-09 11:00:00,LA_WAREHOUSE,40.38703021408561,-73.93144381487075,20.298027738458007,44.55709380466628,-55.935597040882435,40.49115000061226,0,0,0,0,0,0.01490138692290035,0.0,0.50798947,0.50798947,0.5011582,0.5011582,0.54178846,0.54178846,0.490885,0.490885,0.486752,0.486752,0.54178846
EPC_000715,2025-01-01 13:00:00,CHI_STORE,40.16421157991953,-73.56350690016356,20.043112478955717,43.20183575702523,-56.66806581929326,59.4469695443908,0,0,0,0,0,0.002155623947785834,0.0,0.51380867,0.51380867,0.4870066,0.4870066,0.5504247,0.5504247,0.49262294,0.49262294,0.4926691,0.4926691,0.5504247
EPC_000570,2025-01-04 08:00:00,NYC_WAREHOUSE,40.828368549266514,-74.19261344360731,22.304661626366094,42.50103359040323,-62.67602705834865,13.982079428361647,0,0,0,0,0,0.11523308131830472,0.0,0.49682865,0.49682865,0.5226326,0.5226326,0.53363293,0.53363293,0.5017377,0.5017377,0.49249777,0.49249777,0.53363293
EPC_000536,2025-02-03 19:00:00,NYC_WAREHOUSE,40.834972432740635,-73.9792647598749,20.429825544146045,39.17960062729459,-56.59900350502233,52.59990283977897,0,0,0,0,0,0.02149127720730224,0.0,0.505783,0.505783,0.5040565,0.5040565,0.5439623,0.5439623,0.5018784,0.5018784,0.47931474,0.47931474,0.5439623
EPC_000103,2025-01-03 13:00:00,NYC_WAREHOUSE,40.542942473770914,-73.5648558604862,18.625075521591434,34.72057567207392,-57.8970507047819,5.172211991340192,0,0,0,0,0,0.06874622392042831,0.0,0.4966544,0.4966544,0.5328476,0.5328476,0.5311592,0.5311592,0.5065861,0.5065861,0.4639646,0.4639646,0.5328476
EPC_000135,2025-01-08 06:00:00,CHI_STORE,40.96582668062459,-74.4886391884474,14.729472934026774,50.90104817431285,-65.71641619952136,30.685522313333756,0,0,0,0,0,0.2635263532986613,0.0,0.50689703,0.50689703,0.5045618,0.5045618,0.4891157,0.4891157,0.48937353,0.48937353,0.5040147,0.5040147,0.50689703
EPC_000697,2025-01-22 18:00:00,NYC_WAREHOUSE,40.43515224990432,-73.64258071182397,21.867130640850814,42.12610570888994,-56.429211419501385,20.579225480787574,0,0,0,0,0,0.09335653204254069,0.0,0.5011573,0.5011573,0.511397,0.511397,0.5474342,0.5474342,0.50291395,0.50291395,0.49083748,0.49083748,0.5474342
FAKE_000072,2025-01-16 12:00:00,UNKNOWN_LOC,35.8474358390356,-79.53913669747848,7.841819773412402,84.2373662073012,-73.38576195029641,247.96526107159053,1,1,1,1,1,0.6079090113293799,1.6796526107159053,0.6282838,0.6282838,0.34862012,0.34862012,0.4331266,0.4331266,0.27497604,0.27497604,0.5970349,0.5970349,0.6282838
EPC_000584,2025-01-31 13:00:00,CHI_STORE,40.82018704952397,-74.20454513948513,18.26885569806464,47.07239773040404,-52.23692431763487,4.597338778382634,0,0,0,0,0,0.08655721509676795,0.0,0.49731737,0.49731737,0.5273219,0.5273219,0.5191555,0.5191555,0.49335274,0.49335274,0.47435126,0.47435126,0.5273219
EPC_000887,2025-01-26 00:00:00,CHI_STORE,40.021738727914084,-74.49414724771701,17.816639797298095,46.280240212790815,-56.77363194118501,57.83399672144096,0,0,0,0,0,0.10916801013509528,0.0,0.51497644,0.51497644,0.48639795,0.48639795,0.5178659,0.5178659,0.47581127,0.47581127,0.49719426,0.49719426,0.5178659
EPC_000251,2025-01-28 12:00:00,CHI_STORE,40.57532668794222,-74.1934348998926,18.56844562344166,47.576537094382154,-60.714534220144074,15.02645535943066,0,0,0,0,0,0.07157771882791693,0.0,0.5023749,0.5023749,0.5179076,0.5179076,0.51932204,0.51932204,0.4896798,0.4896798,0.48640338,0.48640338,0.51932204
EPC_000415,2025-01-17 07:00:00,NYC_WAREHOUSE,40.85996335818374,-73.89836315916273,20.484078351261413,39.480900909692295,-51.29557433145586,8.705876041761586,0,0,0,0,0,0.024203917563070654,0.0,0.49647534,0.49647534,0.53001446,0.53001446,0.53746027,0.53746027,0.5016936,0.5016936,0.46520934,0.46520934,0.53746027
EPC_000806,2025-02-02 05:00:00,LA_WAREHOUSE,40.17812202471763,-73.96721450538058,18.377612941070254,40.99282272107433,-45.95054138511607,13.095349847176166,0,0,0,0,0,0.08111935294648731,0.0,0.5008219,0.5008219,0.5198061,0.5198061,0.5267394,0.5267394,0.48994425,0.48994425,0.46591175,0.46591175,0.5267394
EPC_000559,2025-01-22 05:00:00,CHI_STORE,40.75419765673911,-74.16673718526333,20.686343014803548,41.26536906412903,-62.603506290911895,0.4939450766488451,0,0,0,0,0,0.03431715074017738,0.0,0.4954901,0.4954901,0.53521454,0.53521454,0.52728623,0.52728623,0.49761632,0.49761632,0.476092,0.476092,0.53521454
EPC_000107,2025-01-18 16:00:00,LA_WAREHOUSE,40.17397534278805,-74.3844004543757,17.459232845686117,45.554257502114694,-56.30620158136321,34.83259165174771,0,0,0,0,0,0.12703835771569416,0.0,0.5078619,0.5078619,0.50293434,0.50293434,0.51411915,0.51411915,0.48236877,0.48236877,0.48823586,0.48823586,0.51411915
EPC_000404,2025-01-31 06:00:00,CHI_STORE,40.75848021856852,-73.550537665704,18.002044758076938,48.003490000887076,-44.166864945038654,18.665923764433604,0,0,0,0,0,0.09989776209615311,0.0,0.50103587,0.50103587,0.51309454,0.51309454,0.5358097,0.5358097,0.50183994,0.50183994,0.47828194,0.47828194,0.5358097
EPC_000650,2025-01-11 20:00:00,CHI_STORE,40.16971088029718,-73.84273731508155,21.071360137510307,46.01164838975102,-54.96870315854426,31.880481145891228,0,0,0,0,0,0.05356800687551537,0.0,0.5071225,0.5071225,0.5001176,0.5001176,0.54424655,0.54424655,0.49009904,0.49009904,0.49414548,0.49414548,0.54424655
EPC_000785,2025-02-02 03:00:00,NYC_WAREHOUSE,40.48487227943812,-73.9359418910993,19.031959552961663,41.50352097692242,-50.5541367120509,58.840815186675954,0,0,0,0,0,0.04840202235191686,0.0,0.5099126,0.5099126,0.4941423,0.4941423,0.5406042,0.5406042,0.49551412,0.49551412,0.4804788,0.4804788,0.5406042
EPC_000070,2025-01-19 17:00:00,NYC_WAREHOUSE,40.5680821812526,-73.86157069834137,20.848592025359128,42.39328808684591,-49.971803223501716,33.74639361908351,0,0,1,0,0,0.042429601267956404,0.0,0.5038256,0.5038256,0.5073604,0.5073604,0.54554856,0.54554856,0.49776083,0.49776083,0.4796847,0.4796847,0.54554856
EPC_000509,2025-02-03 12:00:00,NYC_WAREHOUSE,40.73111686334564,-74.4239857908713,23.375665573346065,48.95305101494244,-43.60026593056775,48.87090944222193,0,0,0,0,0,0.16878327866730328,0.0,0.50477046,0.50477046,0.48849842,0.48849842,0.54663146,0.54663146,0.4888825,0.4888825,0.50569403,0.50569403,0.54663146
EPC_000662,2025-02-04 18:00:00,CHI_STORE,40.66980438296772,-74.4843116573625,18.871513822855114,48.382278723673565,-62.150608438558535,22.59067540813409,0,0,0,0,0,0.056424308857244296,0.0,0.5039536,0.5039536,0.5147657,0.5147657,0.5158619,0.5158619,0.48512474,0.48512474,0.48845813,0.48845813,0.5158619
EPC_000098,2025-01-16 12:00:00,NYC_WAREHOUSE,40.657369130685034,-73.92065374947485,19.405534915999816,35.36714915927913,-50.04984239003837,59.29659992008992,0,0,0,0,0,0.029723254200009208,0.0,0.50698495,0.50698495,0.50178546,0.50178546,0.54341257,0.54341257,0.50238407,0.50238407,0.46795458,0.46795458,0.54341257
EPC_000380,2025-01-23 19:00:00,LA_WAREHOUSE,40.9331584263034,-73.99151312622817,17.912814511355297,47.82869417539169,-56.780985998565654,35.84896313442284,0,0,0,0,0,0.10435927443223517,0.0,0.50449306,0.50449306,0.5066861,0.5066861,0.5260047,0.5260047,0.49849916,0.49849916,0.4884702,0.4884702,0.5260047
EPC_000337,2025-01-10 07:00:00,NYC_WAREHOUSE,40.08834333657498,-73.86280776061744,20.14695929051769,37.827138040772454,-44.416672482152926,58.20160501125536,0,0,0,0,0,0.007347964525884443,0.0,0.5111649,0.5111649,0.49325672,0.49325672,0.54890573,0.54890573,0.49149382,0.49149382,0.47147548,0.47147548,0.54890573
EPC_000887,2025-01-31 07:00:00,LA_WAREHOUSE,40.104775805557715,-74.23191187181594,20.74615313543071,40.86430228915635,-61.03971381378586,17.82791511265794,0,0,0,0,0,0.03730765677153549,0.0,0.50293875,0.50293875,0.5170578,0.5170578,0.5295106,0.5295106,0.48592293,0.48592293,0.48297703,0.48297703,0.5295106
EPC_000885,2025-01-14 20:00:00,CHI_STORE,40.76187937935076,-74.27408487817513,25.035774868783342,50.31733589541012,-58.79697161926724,46.63810100543936,0,0,0,0,0,0.25178874343916713,0.0,0.5044075,0.5044075,0.48396957,0.48396957,0.54617333,0.54617333,0.4954821,0.4954821,0.53038865,0.53038865,0.54617333
EPC_000128,2025-01-23 00:00:00,LA_WAREHOUSE,40.3751196073895,-74.33092208952493,21.48134945867535,43.89397883502648,-57.86564326379098,5.54409131484265,0,0,0,0,0,0.0740674729337675,0.0,0.49856326,0.49856326,0.52331907,0.52331907,0.5288031,0.5288031,0.48901522,0.48901522,0.48484042,0.48484042,0.5288031
EPC_000800,2025-01-21 12:00:00,LA_WAREHOUSE,40.567152873594054,-73.7641980011572,21.116552571733475,42.15540689894947,-56.51932491600222,10.720344256062589,0,0,0,0,0,0.05582762858667376,0.0,0.4990162,0.4990162,0.52168494,0.52168494,0.5410776,0.5410776,0.501059,0.501059,0.48111948,0.48111948,0.5410776
EPC_000434,2025-01-03 14:00:00,NYC_WAREHOUSE,40.61188785153923,-74.0791424299617,19.979763253466512,39.51340505035299,-55.93616077978405,54.59011447178918,0,0,0,0,0,0.001011837326674403,0.0,0.50810146,0.50810146,0.5015492,0.5015492,0.54090255,0.54090255,0.495075,0.495075,0.47769246,0.47769246,0.54090255
EPC_000867,2025-01-04 12:00:00,NYC_WAREHOUSE,40.890844697787514,-74.27765959907796,19.693133365872132,42.85237669611499,-56.89415652284073,1.890232138795378,0,0,0,0,0,0.015343331706393393,0.0,0.49563965,0.49563965,0.5354538,0.5354538,0.52390456,0.52390456,0.4946928,0.4946928,0.4683029,0.4683029,0.5354538
EPC_000802,2025-01-20 01:00:00,NYC_WAREHOUSE,40.35546347805929,-73.77073089485245,23.143991436073957,46.903951078745855,-55.52037955839033,36.20715086326711,0,0,0,0,0,0.15719957180369787,0.0,0.5049751,0.5049751,0.4924089,0.4924089,0.55159175,0.55159175,0.49807262,0.49807262,0.5121323,0.5121323,0.55159175
EPC_000436,2025-01-09 01:00:00,LA_WAREHOUSE,40.27820816504559,-74.33336248512396,17.653870985414002,43.54611945070747,-66.86754030158347,3.926765296503689,0,0,0,0,0,0.11730645072929988,0.0,0.50107664,0.50107664,0.5260858,0.5260858,0.50369716,0.50369716,0.48670748,0.48670748,0.48613378,0.48613378,0.5260858
EPC_000651,2025-01-17 04:00:00,LA_WAREHOUSE,40.77752333878498,-74.26365811474503,19.265935991794446,50.56872838840343,-54.07216535387356,15.115145790974866,0,0,0,0,0,0.03670320041027768,0.0,0.50153714,0.50153714,0.5176015,0.5176015,0.5262513,0.5262513,0.48864013,0.48864013,0.4824191,0.4824191,0.5262513
EPC_000827,2025-01-01 17:00:00,LA_WAREHOUSE,40.03504654142557,-73.93053388009949,17.72939036465608,39.86871251674725,-56.54337781191597,21.623905931023415,0,0,0,0,0,0.113530481767196,0.0,0.50398,0.50398,0.5137676,0.5137676,0.52150375,0.52150375,0.4916639,0.4916639,0.4781541,0.4781541,0.52150375
EPC_000551,2025-01-23 21:00:00,NYC_WAREHOUSE,40.65383077567718,-73.65029537659642,17.87977295417594,33.414606483643134,-51.07415965193276,5.5993727695733515,0,0,0,0,0,0.10601135229120295,0.0,0.4948605,0.4948605,0.534002,0.534002,0.52603585,0.52603585,0.5063839,0.5063839,0.45587778,0.45587778,0.534002
EPC_000750,2025-02-05 21:00:00,CHI_STORE,40.39715868495871,-73.5007668693167,17.75073857543196,48.51075440665892,-57.98324855789684,50.25501858483423,0,0,0,0,0,0.112463071228402,0.0,0.51186854,0.51186854,0.48805162,0.48805162,0.5358593,0.5358593,0.4969531,0.4969531,0.50266683,0.50266683,0.5358593
EPC_000722,2025-01-24 16:00:00,LA_WAREHOUSE,40.541709839405605,-73.924239679293,21.78257028388203,37.518878397283586,-48.54442742387419,25.519964837530384,0,0,0,0,0,0.08912851419410153,0.0,0.49945688,0.49945688,0.51450574,0.51450574,0.5447119,0.5447119,0.5007031,0.5007031,0.47549447,0.47549447,0.5447119
EPC_000294,2025-01-14 08:00:00,CHI_STORE,40.42437132043106,-73.90097185773317,19.181473796647758,39.5268926301447,-56.4345202592375,43.513336704518956,0,0,0,0,0,0.0409263101676121,0.0,0.5067552,0.5067552,0.5050874,0.5050874,0.5365783,0.5365783,0.49632233,0.49632233,0.47859547,0.47859547,0.5365783
FAKE_000070,2025-01-16 11:00:00,UNKNOWN_LOC,35.6986299847271,-79.56343268834121,10.304183047702848,89.88087625322156,-77.99165945320868,229.65362630068788,1,0,0,0,0,0.4847908476148576,1.4965362630068788,0.6265904,0.6265904,0.34499258,0.34499258,0.42987183,0.42987183,0.271881,0.271881,0.6108674,0.6108674,0.6265904
EPC_000912,2025-02-06 18:00:00,NYC_WAREHOUSE,40.37945710214909,-73.93073390746028,20.814792260810634,36.64783943372996,-51.4480608318142,29.750246486218376,0,0,0,0,0,0.04073961304053171,0.0,0.50212497,0.50212497,0.5139225,0.5139225,0.5422802,0.5422802,0.49727374,0.49727374,0.4707523,0.4707523,0.5422802
EPC_000446,2025-01-06 03:00:00,LA_WAREHOUSE,40.706305031249855,-74.3324292784737,20.95647298937696,45.27584336348895,-53.04616126104086,46.27573525293168,0,0,0,0,0,0.04782364946884794,0.0,0.506356,0.506356,0.5005712,0.5005712,0.53849113,0.53849113,0.49048236,0.49048236,0.48778418,0.48778418,0.53849113
